player_id,name,role,dimension,top_drivers
15727,A. Bouhaddouz,Forward,goal_protection,own_box_clearance x1 (+1.0)
15727,A. Bouhaddouz,Forward,recovery,interception x1 (+3.0)
15727,A. Bouhaddouz,Forward,retention,accurate_pass x2 (+0.2)
70156,A. Carrillo,Midfielder,chance_creation,key_pass x4 (+16.0); pass_into_box x5 (+7.5); accurate_cross x5 (+5.0)
70156,A. Carrillo,Midfielder,finishing,goal x1 (+8.0); shot_on_target x1 (+2.0); shot_off_target x1 (-0.3)
70156,A. Carrillo,Midfielder,progression,pass_into_box x5 (+20.0); final_third_entry x6 (+18.0); forward_carry x6 (+9.0)
70156,A. Carrillo,Midfielder,recovery,interception x5 (+15.0); def_duel_won x4 (+8.0); def_duel_lost x13 (-6.5)
70156,A. Carrillo,Midfielder,retention,lost_ball x20 (-20.0); accurate_pass x81 (+8.1); att_duel_lost x9 (-4.5)
70156,A. Carrillo,Midfielder,transition,counter_action x2 (+4.0)
135103,A. Christensen,Defender,defensive_disruption,clearance x13 (+19.5); sliding_tackle_won x1 (+2.5)
135103,A. Christensen,Defender,goal_protection,own_box_clearance x10 (+10.0)
135103,A. Christensen,Defender,progression,final_third_entry x10 (+30.0); forward_pass_small x108 (+16.2); failed_progressive x3 (-1.2)
135103,A. Christensen,Defender,recovery,interception x21 (+63.0); def_duel_won x6 (+12.0); loose_ball_won x3 (+3.0)
135103,A. Christensen,Defender,retention,accurate_pass x160 (+16.0); lost_ball x10 (-10.0); att_duel_lost x2 (-1.0)
86411,A. Cooper,Midfielder,chance_creation,key_pass x1 (+4.0); pass_into_box x1 (+1.5)
86411,A. Cooper,Midfielder,finishing,shot_off_target x1 (-0.3)
86411,A. Cooper,Midfielder,progression,final_third_entry x13 (+39.0); line_breaking x4 (+12.0); forward_carry x4 (+6.0)
86411,A. Cooper,Midfielder,recovery,interception x4 (+12.0); def_duel_won x3 (+6.0); loose_ball_won x4 (+4.0)
86411,A. Cooper,Midfielder,retention,lost_ball x9 (-9.0); accurate_pass x61 (+6.1); att_duel_lost x5 (-2.5)
86411,A. Cooper,Midfielder,transition,counter_action x4 (+8.0)
135150,A. Cornelius,Forward,chance_creation,pass_into_box x2 (+3.0); accurate_cross x1 (+1.0)
135150,A. Cornelius,Forward,defensive_disruption,clearance x1 (+1.5)
135150,A. Cornelius,Forward,finishing,shot_on_target x1 (+2.0)
135150,A. Cornelius,Forward,goal_protection,own_box_clearance x1 (+1.0)
135150,A. Cornelius,Forward,progression,pass_into_box x2 (+8.0); line_breaking x1 (+3.0); forward_carry x1 (+1.5)
135150,A. Cornelius,Forward,recovery,interception x3 (+9.0); loose_ball_won x5 (+5.0); def_duel_lost x4 (-2.0)
135150,A. Cornelius,Forward,retention,lost_ball x10 (-10.0); accurate_pass x16 (+1.6); att_duel_lost x2 (-1.0)
101590,A. Dzagoev,Midfielder,progression,final_third_entry x1 (+3.0); forward_pass_small x2 (+0.3)
101590,A. Dzagoev,Midfielder,recovery,interception x1 (+3.0); def_duel_lost x1 (-0.5)
101590,A. Dzagoev,Midfielder,retention,lost_ball x4 (-4.0); accurate_pass x11 (+1.1)
101590,A. Dzagoev,Midfielder,transition,counter_action x1 (+2.0)
101669,A. Dzyuba,Forward,chance_creation,pass_into_box x2 (+3.0)
101669,A. Dzyuba,Forward,defensive_disruption,clearance x5 (+7.5)
101669,A. Dzyuba,Forward,finishing,goal x2 (+16.0); shot_on_target x1 (+2.0); shot_off_target x2 (-0.6)
101669,A. Dzyuba,Forward,goal_protection,own_box_clearance x5 (+5.0)
101669,A. Dzyuba,Forward,progression,pass_into_box x2 (+8.0); final_third_entry x2 (+6.0); line_breaking x2 (+6.0)
101669,A. Dzyuba,Forward,recovery,interception x9 (+27.0); loose_ball_won x20 (+20.0); def_duel_lost x14 (-7.0)
101669,A. Dzyuba,Forward,retention,lost_ball x13 (-13.0); att_duel_lost x18 (-9.0); accurate_pass x54 (+5.4)
101669,A. Dzyuba,Forward,transition,counter_action x5 (+10.0)
20876,A. Ekdal,Midfielder,chance_creation,pass_into_box x3 (+4.5)
20876,A. Ekdal,Midfielder,defensive_disruption,clearance x5 (+7.5)
20876,A. Ekdal,Midfielder,finishing,shot_off_target x3 (-0.9)
20876,A. Ekdal,Midfielder,goal_protection,own_box_clearance x4 (+4.0)
20876,A. Ekdal,Midfielder,progression,final_third_entry x16 (+48.0); forward_pass_small x81 (+12.2); pass_into_box x3 (+12.0)
20876,A. Ekdal,Midfielder,recovery,interception x23 (+69.0); def_duel_won x10 (+20.0); loose_ball_won x8 (+8.0)
20876,A. Ekdal,Midfielder,retention,lost_ball x28 (-28.0); accurate_pass x136 (+13.6); att_duel_lost x5 (-2.5)
20876,A. Ekdal,Midfielder,transition,counter_action x7 (+14.0)
552555,A. El Kaabi,Forward,defensive_disruption,clearance x1 (+1.5)
552555,A. El Kaabi,Forward,finishing,shot_off_target x1 (-0.3)
552555,A. El Kaabi,Forward,goal_protection,own_box_clearance x1 (+1.0)
552555,A. El Kaabi,Forward,progression,forward_pass_small x1 (+0.1)
552555,A. El Kaabi,Forward,recovery,loose_ball_won x1 (+1.0); def_duel_lost x1 (-0.5)
552555,A. El Kaabi,Forward,retention,lost_ball x1 (-1.0); accurate_pass x4 (+0.4)
101953,A. Erokhin,Midfielder,defensive_disruption,clearance x1 (+1.5)
101953,A. Erokhin,Midfielder,finishing,shot_off_target x2 (-0.6)
101953,A. Erokhin,Midfielder,progression,final_third_entry x1 (+3.0); line_breaking x1 (+3.0); forward_pass_small x6 (+0.9)
101953,A. Erokhin,Midfielder,recovery,interception x2 (+6.0); def_duel_lost x4 (-2.0); def_duel_won x1 (+2.0)
101953,A. Erokhin,Midfielder,retention,lost_ball x6 (-6.0); accurate_pass x10 (+1.0)
37948,A. Finnbogason,Forward,chance_creation,pass_into_box x4 (+6.0); key_pass x1 (+4.0); accurate_cross x1 (+1.0)
37948,A. Finnbogason,Forward,finishing,goal x1 (+8.0); shot_on_target x1 (+2.0); shot_off_target x3 (-0.9)
37948,A. Finnbogason,Forward,progression,pass_into_box x4 (+16.0); final_third_entry x3 (+9.0); forward_pass_small x19 (+2.8)
37948,A. Finnbogason,Forward,recovery,interception x7 (+21.0); def_duel_won x3 (+6.0); loose_ball_won x5 (+5.0)
37948,A. Finnbogason,Forward,retention,lost_ball x10 (-10.0); accurate_pass x39 (+3.9); att_duel_lost x7 (-3.5)
37948,A. Finnbogason,Forward,transition,counter_action x5 (+10.0)
86414,A. Godoy,Midfielder,chance_creation,pass_into_box x1 (+1.5)
86414,A. Godoy,Midfielder,defensive_disruption,sliding_tackle_won x1 (+2.5); clearance x1 (+1.5)
86414,A. Godoy,Midfielder,finishing,shot_off_target x2 (-0.6)
86414,A. Godoy,Midfielder,goal_protection,own_box_clearance x1 (+1.0)
86414,A. Godoy,Midfielder,progression,final_third_entry x20 (+60.0); forward_pass_small x48 (+7.2); pass_into_box x1 (+4.0)
86414,A. Godoy,Midfielder,recovery,interception x8 (+24.0); def_duel_won x2 (+4.0); def_duel_lost x6 (-3.0)
86414,A. Godoy,Midfielder,retention,lost_ball x9 (-9.0); accurate_pass x89 (+8.9); att_duel_lost x3 (-1.5)
257800,A. Golovin,Midfielder,chance_creation,assist x2 (+16.0); pass_into_box x5 (+7.5); accurate_cross x3 (+3.0)
257800,A. Golovin,Midfielder,defensive_disruption,clearance x1 (+1.5)
257800,A. Golovin,Midfielder,finishing,shot_off_target x2 (-0.6)
257800,A. Golovin,Midfielder,goal_protection,own_box_clearance x1 (+1.0)
257800,A. Golovin,Midfielder,progression,final_third_entry x7 (+21.0); pass_into_box x5 (+20.0); forward_pass_small x48 (+7.2)
257800,A. Golovin,Midfielder,recovery,interception x15 (+45.0); def_duel_lost x21 (-10.5); loose_ball_won x6 (+6.0)
257800,A. Golovin,Midfielder,retention,lost_ball x31 (-31.0); accurate_pass x101 (+10.1); att_duel_lost x12 (-6.0)
257800,A. Golovin,Midfielder,transition,counter_action x5 (+10.0)
21275,A. Granqvist,Defender,chance_creation,pass_into_box x1 (+1.5)
21275,A. Granqvist,Defender,defensive_disruption,clearance x29 (+43.5)
21275,A. Granqvist,Defender,finishing,shot_on_target x1 (+2.0); shot_blocked x1 (+0.0)
21275,A. Granqvist,Defender,goal_protection,own_box_clearance x25 (+25.0)
21275,A. Granqvist,Defender,progression,final_third_entry x22 (+66.0); forward_pass_small x110 (+16.5); line_breaking x2 (+6.0)
21275,A. Granqvist,Defender,recovery,interception x56 (+168.0); def_duel_won x4 (+8.0); loose_ball_won x8 (+8.0)
21275,A. Granqvist,Defender,retention,lost_ball x20 (-20.0); accurate_pass x137 (+13.7); dangerous_lost x1 (-3.0)
21275,A. Granqvist,Defender,transition,counter_action x1 (+2.0)
3682,A. Griezmann,Forward,chance_creation,pass_into_box x8 (+12.0); key_pass x2 (+8.0); accurate_cross x1 (+1.0)
3682,A. Griezmann,Forward,defensive_disruption,sliding_tackle_won x2 (+5.0); clearance x3 (+4.5)
3682,A. Griezmann,Forward,finishing,shot_on_target x6 (+12.0); goal x1 (+8.0); shot_off_target x4 (-1.2)
3682,A. Griezmann,Forward,goal_protection,own_box_clearance x3 (+3.0)
3682,A. Griezmann,Forward,progression,final_third_entry x11 (+33.0); pass_into_box x8 (+32.0); forward_pass_small x75 (+11.3)
3682,A. Griezmann,Forward,recovery,interception x9 (+27.0); def_duel_won x10 (+20.0); def_duel_lost x13 (-6.5)
3682,A. Griezmann,Forward,retention,lost_ball x45 (-45.0); accurate_pass x172 (+17.2); att_duel_lost x13 (-6.5)
3682,A. Griezmann,Forward,transition,counter_action x17 (+34.0)
3384,A. Guardado,Midfielder,chance_creation,pass_into_box x3 (+4.5)
3384,A. Guardado,Midfielder,defensive_disruption,clearance x4 (+6.0); sliding_tackle_won x2 (+5.0)
3384,A. Guardado,Midfielder,finishing,shot_on_target x1 (+2.0); shot_off_target x3 (-0.9); shot_blocked x3 (+0.0)
3384,A. Guardado,Midfielder,goal_protection,own_box_clearance x2 (+2.0)
3384,A. Guardado,Midfielder,progression,final_third_entry x11 (+33.0); pass_into_box x3 (+12.0); forward_pass_small x57 (+8.6)
3384,A. Guardado,Midfielder,recovery,interception x10 (+30.0); def_duel_won x6 (+12.0); def_duel_lost x9 (-4.5)
3384,A. Guardado,Midfielder,retention,accurate_pass x115 (+11.5); lost_ball x11 (-11.0); dangerous_lost x1 (-3.0)
3384,A. Guardado,Midfielder,transition,counter_action x9 (+18.0)
216568,A. Gudmundsson,Forward,progression,failed_progressive x1 (-0.4)
216568,A. Gudmundsson,Forward,retention,lost_ball x2 (-2.0)
77521,A. Gunnarsson,Midfielder,chance_creation,key_pass x1 (+4.0); pass_into_box x2 (+3.0)
77521,A. Gunnarsson,Midfielder,defensive_disruption,clearance x2 (+3.0)
77521,A. Gunnarsson,Midfielder,finishing,shot_on_target x1 (+2.0); shot_blocked x1 (+0.0)
77521,A. Gunnarsson,Midfielder,goal_protection,own_box_clearance x2 (+2.0)
77521,A. Gunnarsson,Midfielder,progression,final_third_entry x13 (+39.0); pass_into_box x2 (+8.0); forward_pass_small x47 (+7.1)
77521,A. Gunnarsson,Midfielder,recovery,interception x10 (+30.0); def_duel_won x8 (+16.0); def_duel_lost x11 (-5.5)
77521,A. Gunnarsson,Midfielder,retention,lost_ball x14 (-14.0); accurate_pass x66 (+6.6); att_duel_lost x2 (-1.0)
77521,A. Gunnarsson,Midfielder,transition,counter_action x1 (+2.0)
396475,A. Hakimi,Defender,chance_creation,pass_into_box x2 (+3.0); accurate_cross x1 (+1.0)
396475,A. Hakimi,Defender,defensive_disruption,clearance x8 (+12.0); sliding_tackle_won x1 (+2.5)
396475,A. Hakimi,Defender,finishing,shot_blocked x1 (+0.0)
396475,A. Hakimi,Defender,goal_protection,own_box_clearance x6 (+6.0)
396475,A. Hakimi,Defender,progression,final_third_entry x9 (+27.0); pass_into_box x2 (+8.0); forward_pass_small x48 (+7.2)
396475,A. Hakimi,Defender,recovery,interception x12 (+36.0); def_duel_won x7 (+14.0); def_duel_lost x9 (-4.5)
396475,A. Hakimi,Defender,retention,lost_ball x17 (-17.0); accurate_pass x82 (+8.2); dangerous_lost x1 (-3.0)
396475,A. Hakimi,Defender,transition,counter_action x2 (+4.0)
372915,A. Harit,Midfielder,chance_creation,pass_into_box x1 (+1.5)
372915,A. Harit,Midfielder,finishing,shot_on_target x1 (+2.0); shot_off_target x2 (-0.6)
372915,A. Harit,Midfielder,progression,forward_carry x3 (+4.5); pass_into_box x1 (+4.0); final_third_entry x1 (+3.0)
372915,A. Harit,Midfielder,recovery,interception x1 (+3.0); def_duel_lost x3 (-1.5); loose_ball_won x1 (+1.0)
372915,A. Harit,Midfielder,retention,lost_ball x6 (-6.0); att_duel_lost x5 (-2.5); accurate_pass x19 (+1.9)
372915,A. Harit,Midfielder,transition,counter_action x1 (+2.0)
230020,A. Iwobi,Midfielder,chance_creation,pass_into_box x3 (+4.5); accurate_cross x2 (+2.0)
230020,A. Iwobi,Midfielder,defensive_disruption,clearance x1 (+1.5)
